%Baseline
maxvalues: 0.9978716373443604, maxindices: 6, outputs: [3.1923054e-04 8.5906468e-05 1.4727416e-03 5.8402329e-05 6.6353881e-05
maxvalues: 0.9964854717254639, maxindices: 1, outputs: [9.9648547e-01 8.0683571e-04 1.4174750e-04 4.4823435e-04 5.4533081e-04
 7.8039418e-04 7.9195405e-04], MiddleTime: 59.36, subject:3
maxvalues: 0.9991858601570129, maxindices: 2, outputs: [1.11927511e-04 9.99185860e-01 9.35555945e-05 5.64105612e-05
 3.89318651e-04 4.54301153e-05 1.17517586e-04], MiddleTime: 76.56, subject:3
maxvalues: 0.9979138970375061, maxindices: 6, outputs: [2.96097598e-04 1.35553288e-04 1.21740927e-03 6.89226363e-05
 1.05251835e-04 9.97913897e-01 2.62993504e-04], MiddleTime: 88.16, subject:3
maxvalues: 0.9981597065925598, maxindices: 2, outputs: [3.2432904e-04 9.9815971e-01 1.6256396e-04 1.5888964e-04 6.3859671e-04
 3.2371102e-04 2.3233483e-04], MiddleTime: 105.36, subject:3
maxvalues: 0.9995354413986206, maxindices: 7, outputs: [8.7823159e-05 2.2989574e-05 1.8573110e-04 3.5920904e-05 3.8570775e-05
 9.3484938e-05 9.9953544e-01], MiddleTime: 113.36, subject:3
maxvalues: 0.9946779012680054, maxindices: 2, outputs: [2.0479450e-03 9.9467790e-01 1.9174964e-04 1.3219556e-03 4.9983931e-04
 4.8343162e-04 7.7717693e-04], MiddleTime: 9.8, subject:4
maxvalues: 0.9924139380455017, maxindices: 1, outputs: [9.9241394e-01 9.1294886e-04 4.3402571e-04 2.7408926e-03 4.1017201e-04
 9.9941890e-04 2.0885663e-03], MiddleTime: 33.0, subject:4
maxvalues: 0.9991080164909363, maxindices: 2, outputs: [1.7973586e-04 9.9910802e-01 7.2631694e-05 1.6552658e-04 2.4021859e-04
 9.0973284e-05 1.4288579e-04], MiddleTime: 58.0, subject:4
maxvalues: 0.9993430972099304, maxindices: 7, outputs: [1.2941465e-04 6.7391164e-05 2.1677258e-04 6.9376518e-05 7.8460282e-05
 9.5455413e-05 9.9934310e-01], MiddleTime: 73.0, subject:4
maxvalues: 0.9930588006973267, maxindices: 1, outputs: [9.9305880e-01 1.3190305e-03 7.6521531e-04 8.8156207e-04 6.7793380e-04
 1.7779449e-03 1.5194195e-03], MiddleTime: 10.62, subject:5
maxvalues: 0.9995052814483643, maxindices: 1, outputs: [9.9950528e-01 4.4854409e-05 1.9771480e-05 8.5535095e-05 4.7634927e-05
 1.3925674e-04 1.5764318e-04], MiddleTime: 20.02, subject:5
maxvalues: 0.9998342990875244, maxindices: 2, outputs: [5.2669071e-05 9.9983430e-01 1.3975493e-05 1.5621374e-05 4.9853374e-05
 1.2351928e-05 2.1125521e-05], MiddleTime: 33.02, subject:5
maxvalues: 0.9938427209854126, maxindices: 1, outputs: [9.9384272e-01 1.4377907e-03 2.7583342e-04 6.1430800e-04 5.4367975e-04
 6.8248471e-04 2.6032706e-03], MiddleTime: 38.22, subject:5
maxvalues: 0.9983190894126892, maxindices: 6, outputs: [1.4180693e-04 5.1023293e-05 1.3184820e-03 1.0528549e-05 7.3035793e-05
 9.9831909e-01 8.6007385e-05], MiddleTime: 45.02, subject:5
maxvalues: 0.9941927790641785, maxindices: 3, outputs: [6.5720458e-05 2.1360771e-04 9.9419278e-01 2.3452635e-04 2.1769938e-03
 2.5895017e-03 5.2688428e-04], MiddleTime: 46.82, subject:5
maxvalues: 0.9926692247390747, maxindices: 4, outputs: [1.1444178e-04 2.7392796e-04 3.5710962e-04 9.9266922e-01 5.8977711e-03
 4.4560060e-04 2.4199867e-04], MiddleTime: 82.22, subject:5
maxvalues: 0.9992419481277466, maxindices: 2, outputs: [8.04664087e-05 9.99241948e-01 1.20957506e-04 3.28560418e-05
 3.68043722e-04 5.11727922e-05 1.04451537e-04], MiddleTime: 85.82, subject:5
maxvalues: 0.9973379969596863, maxindices: 1, outputs: [9.9733800e-01 5.2300171e-04 2.0898967e-04 5.5912387e-04 1.9202754e-04
 2.7442924e-04 9.0448273e-04], MiddleTime: 113.62, subject:5
maxvalues: 0.9984501600265503, maxindices: 3, outputs: [1.8643463e-05 8.6617052e-05 9.9845016e-01 9.6834767e-05 1.5439068e-04
 8.7772193e-04 3.1549510e-04], MiddleTime: 6.72, subject:6
maxvalues: 0.9976434111595154, maxindices: 4, outputs: [6.9711845e-05 1.3408125e-04 2.5486408e-04 9.9764341e-01 1.5357999e-03
 2.8654293e-04 7.5488417e-05], MiddleTime: 27.52, subject:6
maxvalues: 0.9995032548904419, maxindices: 2, outputs: [1.3148812e-04 9.9950325e-01 3.3200602e-05 5.8229652e-05 1.7640569e-04
 3.2042884e-05 6.5377142e-05], MiddleTime: 36.32, subject:6
maxvalues: 0.9999110698699951, maxindices: 1, outputs: [9.9991107e-01 1.2904076e-05 3.5906637e-06 2.2013886e-05 4.0914047e-06
 2.4193923e-05 2.2177976e-05], MiddleTime: 37.92, subject:6
maxvalues: 0.9949918389320374, maxindices: 1, outputs: [9.9499184e-01 2.9749731e-03 1.5208912e-04 4.2328905e-04 1.3429001e-04
 8.3557842e-04 4.8797863e-04], MiddleTime: 39.52, subject:6
maxvalues: 0.9996273517608643, maxindices: 1, outputs: [9.9962735e-01 4.6442314e-05 1.8732280e-05 9.1339345e-05 1.1329373e-05
 5.0092094e-05 1.5466960e-04], MiddleTime: 62.92, subject:6
maxvalues: 0.999584972858429, maxindices: 1, outputs: [9.9958497e-01 5.7917830e-05 2.1759761e-05 8.1315360e-05 2.7483315e-05
 7.5821939e-05 1.5066919e-04], MiddleTime: 66.72, subject:6
maxvalues: 0.9902246594429016, maxindices: 3, outputs: [2.5791145e-04 7.5897336e-04 9.9022466e-01 1.1292942e-03 8.7758445e-04
 4.7813449e-03 1.9703072e-03], MiddleTime: 74.92, subject:6
maxvalues: 0.9950826168060303, maxindices: 5, outputs: [1.6280744e-04 6.9079560e-04 2.5489321e-04 3.0113610e-03 9.9508262e-01
 1.5116000e-04 6.4635632e-04], MiddleTime: 113.72, subject:6
maxvalues: 0.9995601773262024, maxindices: 1, outputs: [9.9956018e-01 6.9832400e-05 1.9930400e-05 1.0821890e-04 2.1925112e-05
 8.8940273e-05 1.3095024e-04], MiddleTime: 115.72, subject:6
maxvalues: 0.9996216297149658, maxindices: 1, outputs: [9.9962163e-01 4.3864195e-05 1.5442471e-05 8.8748908e-05 3.1088923e-05
 5.6978555e-05 1.4225396e-04], MiddleTime: 6.16, subject:7
maxvalues: 0.9986993074417114, maxindices: 3, outputs: [4.1079984e-05 6.4029555e-05 9.9869931e-01 5.9673795e-04 2.1978037e-04
 2.7884319e-04 1.0019428e-04], MiddleTime: 12.96, subject:7
maxvalues: 0.9988842606544495, maxindices: 2, outputs: [2.5751526e-04 9.9888426e-01 1.3231147e-04 6.4289299e-05 4.5488923e-04
 8.8857421e-05 1.1794518e-04], MiddleTime: 43.76, subject:7
maxvalues: 0.9986183643341064, maxindices: 6, outputs: [7.1591447e-04 3.1222899e-05 4.3339087e-04 3.0382158e-05 7.1759023e-05
 9.9861836e-01 9.9079683e-05], MiddleTime: 54.16, subject:7
maxvalues: 0.9947512745857239, maxindices: 2, outputs: [8.8898098e-04 9.9475127e-01 2.7424685e-04 4.9279880e-04 7.7339087e-04
 1.1984230e-03 1.6208302e-03], MiddleTime: 67.56, subject:7
maxvalues: 0.9925134778022766, maxindices: 2, outputs: [2.5958656e-03 9.9251348e-01 9.9250965e-04 7.3395827e-04 9.9345518e-04
 7.9989946e-04 1.3708067e-03], MiddleTime: 92.16, subject:7
maxvalues: 0.9972803592681885, maxindices: 1, outputs: [9.9728036e-01 5.6130602e-04 1.2944076e-04 5.7116948e-04 2.0453964e-04
 2.9029665e-04 9.6285035e-04], MiddleTime: 99.36, subject:7
maxvalues: 0.998995840549469, maxindices: 3, outputs: [4.5110097e-05 6.8373964e-05 9.9899584e-01 1.8918722e-04 1.6906377e-04
 3.9700320e-04 1.3556263e-04], MiddleTime: 105.96, subject:7
maxvalues: 0.9975970387458801, maxindices: 4, outputs: [1.0078567e-04 1.2485658e-04 2.8122967e-04 9.9759704e-01 1.6339825e-03
 1.7203770e-04 8.9980400e-05], MiddleTime: 109.36, subject:7
maxvalues: 0.9991784691810608, maxindices: 7, outputs: [8.6851032e-05 8.3020648e-05 2.6940485e-04 6.6034670e-05 1.8805696e-04
 1.2811169e-04 9.9917847e-01], MiddleTime: 117.16, subject:7
maxvalues: 0.9994162321090698, maxindices: 1, outputs: [9.99416232e-01 1.21767676e-04 3.63992003e-05 1.19390847e-04
 3.61910352e-05 1.08897417e-04 1.61120246e-04], MiddleTime: 4.5, subject:8
maxvalues: 0.9998173117637634, maxindices: 3, outputs: [3.0513834e-06 2.7899205e-05 9.9981731e-01 1.7473403e-05 3.2360374e-05
 7.0966111e-05 3.0942363e-05], MiddleTime: 27.9, subject:8
maxvalues: 0.9959422945976257, maxindices: 4, outputs: [2.8888683e-04 4.2002674e-04 9.4525889e-04 9.9594229e-01 1.6312015e-03
 4.1022853e-04 3.6206582e-04], MiddleTime: 43.5, subject:8
maxvalues: 0.9991376399993896, maxindices: 3, outputs: [3.3299009e-05 9.1137670e-05 9.9913764e-01 1.2931564e-04 1.2455357e-04
 3.1657613e-04 1.6748178e-04], MiddleTime: 53.1, subject:8
maxvalues: 0.9955419898033142, maxindices: 2, outputs: [9.6920074e-04 9.9554199e-01 4.1829224e-04 2.0450231e-04 2.3802498e-03
 1.3960830e-04 3.4624175e-04], MiddleTime: 77.9, subject:8
maxvalues: 0.9964889287948608, maxindices: 1, outputs: [9.9648893e-01 5.0826452e-04 1.5981260e-04 6.8390387e-04 6.5513107e-04
 8.0808828e-04 6.9589785e-04], MiddleTime: 88.3, subject:8
maxvalues: 0.9993162155151367, maxindices: 3, outputs: [1.75408441e-05 8.13927181e-05 9.99316216e-01 6.07800248e-05
 1.04566745e-04 2.54586805e-04 1.64925063e-04], MiddleTime: 93.1, subject:8
maxvalues: 0.9965780377388, maxindices: 4, outputs: [1.8419733e-04 2.1737682e-04 8.7202340e-04 9.9657804e-01 1.6481547e-03
 3.0520509e-04 1.9503081e-04], MiddleTime: 101.7, subject:8
maxvalues: 0.9984617233276367, maxindices: 2, outputs: [3.4062439e-04 9.9846172e-01 3.1845391e-04 6.8104418e-05 5.6459883e-04
 2.9615547e-05 2.1685193e-04], MiddleTime: 105.7, subject:8
maxvalues: 0.998374342918396, maxindices: 7, outputs: [3.8907724e-04 1.3689003e-04 3.7116252e-04 1.6484757e-04 3.0304439e-04
 2.6055265e-04 9.9837434e-01], MiddleTime: 114.9, subject:8
maxvalues: 0.9997960925102234, maxindices: 1, outputs: [9.9979609e-01 3.6213147e-05 1.0515034e-05 3.9676775e-05 2.4474150e-05
 5.0823703e-05 4.2268144e-05], MiddleTime: 9.34, subject:9
maxvalues: 0.9993091821670532, maxindices: 3, outputs: [2.2332139e-05 6.5331922e-05 9.9930918e-01 1.5904199e-04 9.6532218e-05
 2.7347545e-04 7.4105286e-05], MiddleTime: 20.54, subject:9
maxvalues: 0.9983420372009277, maxindices: 3, outputs: [6.8359259e-05 9.6590207e-05 9.9834204e-01 5.6275167e-04 5.9931772e-04
 1.4413313e-04 1.8686806e-04], MiddleTime: 22.14, subject:9
maxvalues: 0.9931938648223877, maxindices: 4, outputs: [8.9506857e-04 6.2027865e-04 1.9422615e-03 9.9319386e-01 2.1469053e-03
 6.0729543e-04 5.9437560e-04], MiddleTime: 36.74, subject:9
maxvalues: 0.9988693594932556, maxindices: 2, outputs: [2.9365314e-04 9.9886936e-01 1.2067857e-04 6.4023901e-05 4.4935060e-04
 7.0832873e-05 1.3205360e-04], MiddleTime: 42.34, subject:9
maxvalues: 0.9944944977760315, maxindices: 1, outputs: [9.9449450e-01 1.4826893e-03 3.2755110e-04 1.0505853e-03 3.8323153e-04
 1.4262738e-03 8.3509594e-04], MiddleTime: 43.94, subject:9
maxvalues: 0.99919193983078, maxindices: 1, outputs: [9.9919194e-01 8.3848965e-05 3.9217488e-05 1.5213407e-04 7.5648211e-05
 3.0606659e-04 1.5113066e-04], MiddleTime: 63.94, subject:9
maxvalues: 0.9995018243789673, maxindices: 3, outputs: [1.6969998e-05 2.6111233e-05 9.9950182e-01 1.5555261e-04 5.5089185e-05
 1.6892307e-04 7.5522512e-05], MiddleTime: 67.74, subject:9
maxvalues: 0.9964483976364136, maxindices: 4, outputs: [2.1002813e-04 3.8871681e-04 1.0281319e-03 9.9644840e-01 1.4181356e-03
 2.8121789e-04 2.2532772e-04], MiddleTime: 76.34, subject:9
maxvalues: 0.9996769428253174, maxindices: 3, outputs: [9.9120170e-06 2.0106254e-05 9.9967694e-01 7.1297545e-05 4.2824060e-05
 1.2576097e-04 5.3140000e-05], MiddleTime: 88.74, subject:9
maxvalues: 0.9973153471946716, maxindices: 5, outputs: [7.8786012e-05 1.0208156e-03 4.8699710e-04 4.7789890e-04 9.9731535e-01
 2.2671194e-04 3.9343053e-04], MiddleTime: 102.34, subject:9
maxvalues: 0.999261200428009, maxindices: 7, outputs: [1.2072809e-04 7.3747535e-05 2.8358103e-04 7.9623598e-05 8.5464322e-05
 9.5587420e-05 9.9926120e-01], MiddleTime: 107.54, subject:9
maxvalues: 0.9948285222053528, maxindices: 3, outputs: [1.3298076e-04 4.8836402e-04 9.9482852e-01 3.5110622e-04 2.5015042e-04
 2.7877686e-03 1.1610565e-03], MiddleTime: 35.5, subject:10
maxvalues: 0.9874241948127747, maxindices: 2, outputs: [3.2947629e-03 9.8742419e-01 1.2067227e-03 2.6416837e-03 2.2133582e-03
 2.2862251e-03 9.3308225e-04], MiddleTime: 47.3, subject:10
maxvalues: 0.9974959492683411, maxindices: 1, outputs: [9.9749595e-01 9.7379624e-04 1.2115472e-04 3.8553672e-04 1.2658929e-04
 5.9432915e-04 3.0250964e-04], MiddleTime: 58.7, subject:10
maxvalues: 0.9927613735198975, maxindices: 3, outputs: [2.0369436e-04 1.0255622e-03 9.9276137e-01 5.1938026e-04 4.4131369e-04
 4.1219881e-03 9.2674932e-04], MiddleTime: 66.7, subject:10
maxvalues: 0.990441083908081, maxindices: 5, outputs: [5.6375231e-04 2.9241913e-03 7.6615199e-04 3.8610115e-03 9.9044108e-01
 5.1607611e-04 9.2767103e-04], MiddleTime: 76.5, subject:10
maxvalues: 0.9985126852989197, maxindices: 1, outputs: [9.9851269e-01 5.2427751e-04 7.5008407e-05 2.5616950e-04 7.2912284e-05
 3.7502046e-04 1.8390169e-04], MiddleTime: 85.9, subject:10
maxvalues: 0.995642900466919, maxindices: 3, outputs: [1.2515162e-04 3.1337852e-04 9.9564290e-01 3.6245695e-04 3.2195484e-04
 2.4977494e-03 7.3649437e-04], MiddleTime: 95.7, subject:10
maxvalues: 0.9997683167457581, maxindices: 1, outputs: [9.9976832e-01 1.9878735e-05 1.0293938e-05 4.2574553e-05 3.8532438e-05
 4.3164080e-05 7.7261771e-05], MiddleTime: 11.18, subject:11
maxvalues: 0.9942740797996521, maxindices: 5, outputs: [2.8732597e-04 1.0306205e-03 4.2764150e-04 3.1679217e-03 9.9427408e-01
 2.7824458e-04 5.3419592e-04], MiddleTime: 37.78, subject:11
maxvalues: 0.999504804611206, maxindices: 1, outputs: [9.9950480e-01 7.9243669e-05 2.4721528e-05 9.0865447e-05 5.6543908e-05
 4.6845929e-05 1.9689815e-04], MiddleTime: 49.98, subject:11
maxvalues: 0.9995724558830261, maxindices: 4, outputs: [2.2475442e-05 4.2424774e-05 3.8738981e-05 9.9957246e-01 2.4768335e-04
 4.1305524e-05 3.4893477e-05], MiddleTime: 68.58, subject:11
maxvalues: 0.997445821762085, maxindices: 3, outputs: [8.9143025e-05 1.8968183e-04 9.9744582e-01 2.3564381e-04 2.0785262e-04
 1.3554804e-03 4.7638666e-04], MiddleTime: 79.18, subject:11
maxvalues: 0.9987974166870117, maxindices: 4, outputs: [4.6349400e-05 6.0762610e-05 1.1277990e-04 9.9879742e-01 8.2153146e-04
 9.8092212e-05 6.3032654e-05], MiddleTime: 90.78, subject:11
maxvalues: 0.997647225856781, maxindices: 2, outputs: [3.9482536e-04 9.9764723e-01 2.8120578e-04 2.7358835e-04 7.8329409e-04
 9.4052804e-05 5.2579155e-04], MiddleTime: 115.58, subject:11
maxvalues: 0.9965068697929382, maxindices: 1, outputs: [9.9650687e-01 8.8984706e-04 1.7330678e-04 9.3608734e-04 1.2585449e-04
 3.5725406e-04 1.0107855e-03], MiddleTime: 11.98, subject:12
maxvalues: 0.9996116757392883, maxindices: 6, outputs: [1.1242697e-04 1.6856882e-05 1.6547582e-04 1.4514075e-05 2.6400516e-05
 9.9961168e-01 5.2695170e-05], MiddleTime: 15.98, subject:12
maxvalues: 0.9962618947029114, maxindices: 4, outputs: [2.3670502e-04 3.4384226e-04 4.3627762e-04 9.9626189e-01 2.0572951e-03
 3.7360316e-04 2.9031956e-04], MiddleTime: 27.38, subject:12
maxvalues: 0.9993699193000793, maxindices: 3, outputs: [2.1629505e-05 4.4856162e-05 9.9936992e-01 2.4874846e-04 2.0378939e-04
 6.5982720e-05 4.5118901e-05], MiddleTime: 36.78, subject:12
maxvalues: 0.991544246673584, maxindices: 5, outputs: [4.5782601e-04 4.5651309e-03 1.0561409e-03 1.2355311e-03 9.9154425e-01
 2.6773455e-04 8.7341759e-04], MiddleTime: 51.98, subject:12
maxvalues: 0.9993255138397217, maxindices: 1, outputs: [9.9932551e-01 1.5324340e-04 4.1353451e-05 1.7091526e-04 4.8651284e-05
 8.1417304e-05 1.7896705e-04], MiddleTime: 70.98, subject:12
maxvalues: 0.9980474710464478, maxindices: 2, outputs: [2.3534159e-04 9.9804747e-01 1.8102523e-04 2.4756740e-04 9.0338808e-04
 1.9434049e-04 1.9083658e-04], MiddleTime: 101.58, subject:12
 TP_DetectionOnly: 90, ActualPositive: 107, PredictPositive: 105, Recall: 0.8411214953271028, Precision: 0.8571428571428571, F1: 0.8490566037735849
 TP_DetectionAndRecognition: 85, ActualPositive: 107, PredictPositive: 105, Recall: 0.8411214953271028, Precision: 0.8571428571428571, F1: 0.8018867924528301


 %2
maxvalues: 0.9984726309776306, maxindices: 1, outputs: [9.98472631e-01 1.48683874e-04 1.44899905e-05 1.26167433e-03
 5.90739874e-05 1.82893273e-05 2.52010304e-05], MiddleTime: 4.98, subject:1
maxvalues: 0.9962965846061707, maxindices: 4, outputs: [1.2861608e-03 2.5766881e-04 9.8170985e-06 9.9629658e-01 2.1424016e-03
 2.3297002e-06 5.0476342e-06], MiddleTime: 32.58, subject:1
maxvalues: 0.9987152814865112, maxindices: 2, outputs: [7.4234913e-04 9.9871528e-01 1.5021714e-04 2.1472003e-04 1.0719709e-04
 6.3888940e-05 6.2879449e-06], MiddleTime: 39.58, subject:1
maxvalues: 0.9949097037315369, maxindices: 1, outputs: [9.9490970e-01 1.0168111e-03 1.8698467e-05 8.3942781e-05 3.3568868e-03
 3.2715793e-04 2.8683728e-04], MiddleTime: 55.78, subject:1
maxvalues: 0.9968632459640503, maxindices: 4, outputs: [1.0526087e-03 2.0760228e-04 2.9936550e-06 9.9686325e-01 1.8678275e-03
 3.7095538e-06 2.1081885e-06], MiddleTime: 66.58, subject:1
maxvalues: 0.997796893119812, maxindices: 2, outputs: [1.9850428e-03 9.9779689e-01 4.9555696e-05 2.7604186e-05 9.1671223e-05
 4.3787964e-05 5.4337579e-06], MiddleTime: 72.18, subject:1
maxvalues: 0.999300479888916, maxindices: 1, outputs: [9.9930048e-01 1.3562906e-04 5.4478009e-05 3.8961254e-04 8.2803512e-05
 2.2378912e-05 1.4669913e-05], MiddleTime: 92.18, subject:1
maxvalues: 0.9947746992111206, maxindices: 4, outputs: [3.9259353e-04 1.5606928e-04 8.7611197e-06 9.9477470e-01 4.6633510e-03
 2.6415107e-06 1.9399899e-06], MiddleTime: 104.18, subject:1
maxvalues: 0.9969689249992371, maxindices: 2, outputs: [1.4998987e-03 9.9696892e-01 1.2641067e-05 1.2577892e-03 2.1996837e-04
 3.7773891e-05 3.0200570e-06], MiddleTime: 115.38, subject:1
maxvalues: 0.9986365437507629, maxindices: 6, outputs: [4.8301172e-05 4.6153891e-06 7.3322124e-04 1.0251863e-05 4.9312017e-04
 9.9863654e-01 7.3935014e-05], MiddleTime: 8.26, subject:2
maxvalues: 0.9934588074684143, maxindices: 5, outputs: [7.5051365e-05 1.6040462e-03 2.7114411e-05 4.8089479e-03 9.9345881e-01
 1.5612859e-05 1.0402449e-05], MiddleTime: 19.86, subject:2
maxvalues: 0.9901404976844788, maxindices: 2, outputs: [8.1467787e-03 9.9014050e-01 1.3495723e-04 7.4062533e-05 1.7205755e-04
 9.9792895e-05 1.2318983e-03], MiddleTime: 28.26, subject:2
maxvalues: 0.9986981153488159, maxindices: 1, outputs: [9.98698115e-01 1.04952516e-04 4.68098187e-05 8.48110416e-04
 5.32191116e-05 8.78772516e-06 2.40005102e-04], MiddleTime: 32.46, subject:2
maxvalues: 0.9886147975921631, maxindices: 3, outputs: [8.6768327e-04 1.2867715e-03 9.8861480e-01 7.9127280e-03 8.7962253e-05
 1.1782432e-03 5.1912630e-05], MiddleTime: 48.86, subject:2
maxvalues: 0.9873790144920349, maxindices: 4, outputs: [5.9805228e-04 6.4003388e-03 4.2340127e-03 9.8737901e-01 1.2592905e-03
 4.4599994e-05 8.4709645e-05], MiddleTime: 65.46, subject:2
maxvalues: 0.9960980415344238, maxindices: 1, outputs: [9.9609804e-01 2.6747619e-03 6.8960089e-06 1.0129259e-03 1.5332921e-04
 4.7438964e-05 6.5865529e-06], MiddleTime: 90.06, subject:2
maxvalues: 0.9949085116386414, maxindices: 2, outputs: [3.0364862e-03 9.9490851e-01 1.3219791e-03 2.1983116e-04 2.6024930e-04
 1.7563011e-04 7.7201039e-05], MiddleTime: 102.26, subject:2
maxvalues: 0.999969482421875, maxindices: 7, outputs: [1.4605688e-06 1.6945021e-05 2.6824725e-06 2.8899715e-06 1.2447050e-06
 5.1468246e-06 9.9996948e-01], MiddleTime: 105.86, subject:2
maxvalues: 0.997545063495636, maxindices: 7, outputs: [5.1290433e-05 3.7662499e-04 1.0555548e-05 1.1693281e-03 8.4082381e-04
 6.3222410e-06 9.9754506e-01], MiddleTime: 107.66, subject:2
maxvalues: 0.9952671527862549, maxindices: 2, outputs: [8.4288738e-04 9.9526715e-01 7.8402642e-05 6.2848390e-05 3.2976919e-03
 3.7614844e-04 7.4959367e-05], MiddleTime: 7.36, subject:3
