2.666000000000000014e+01,6.045996397733688354e-02,6.980308294296264648e-01,1.256876140832901001e-01,7.479210197925567627e-02,1.553738582879304886e-02,1.907909847795963287e-02,6.412956397980451584e-03
2.685999999999999943e+01,2.212703526020050049e-01,5.384460091590881348e-01,7.586996257305145264e-02,1.202267184853553772e-01,2.126023732125759125e-02,1.386821456253528595e-02,9.058502502739429474e-03
2.705999999999999872e+01,5.074470043182373047e-01,3.324602842330932617e-01,2.328021638095378876e-02,1.137891858816146851e-01,1.087151747196912766e-02,8.184949867427349091e-03,3.966886084526777267e-03
2.726000000000000156e+01,7.038974761962890625e-01,7.942799478769302368e-02,3.477625548839569092e-02,1.415976136922836304e-01,1.718168146908283234e-02,1.508066430687904358e-02,8.038415573537349701e-03
2.746000000000000085e+01,9.145274162292480469e-01,2.610345371067523956e-02,4.803564865142107010e-03,3.505825996398925781e-02,4.040386062115430832e-03,1.155036129057407379e-02,3.916545305401086807e-03
2.766000000000000014e+01,7.224793434143066406e-01,7.719049602746963501e-02,3.948745504021644592e-02,5.515652522444725037e-02,1.153953932225704193e-02,8.222550898790359497e-02,1.192113664001226425e-02
2.785999999999999943e+01,4.185268282890319824e-01,2.645434141159057617e-01,1.280391216278076172e-01,7.735768705606460571e-02,1.263601146638393402e-02,8.914078027009963989e-02,9.756140410900115967e-03
2.805999999999999872e+01,3.886302113533020020e-01,3.752686083316802979e-01,8.423037081956863403e-02,3.463355824351310730e-02,8.504843339323997498e-03,1.034042686223983765e-01,5.328081548213958740e-03
2.826000000000000156e+01,5.589092373847961426e-01,3.702594935894012451e-01,1.140330266207456589e-02,1.710352115333080292e-02,4.951660986989736557e-03,3.409037366509437561e-02,3.282387973740696907e-03
2.846000000000000085e+01,8.779639005661010742e-01,8.733570575714111328e-02,8.105698972940444946e-03,1.635470055043697357e-02,2.868814161047339439e-03,6.202701944857835770e-03,1.168592250905930996e-03
2.866000000000000014e+01,3.052956461906433105e-01,6.339759230613708496e-01,1.501557789742946625e-02,2.859696559607982635e-02,6.273521110415458679e-03,8.393987081944942474e-03,2.448392566293478012e-03
2.885999999999999943e+01,5.387774705886840820e-01,3.965928256511688232e-01,1.030321139842271805e-02,4.356568679213523865e-02,4.488095175474882126e-03,4.593101330101490021e-03,1.679679611697793007e-03
2.905999999999999872e+01,6.204720139503479004e-01,2.269443422555923462e-01,1.898896321654319763e-02,1.156961247324943542e-01,7.409686222672462463e-03,8.089748211205005646e-03,2.399122575297951698e-03
2.926000000000000156e+01,4.890363290905952454e-02,9.150227308273315430e-01,1.376920007169246674e-02,1.516551710665225983e-02,3.558468073606491089e-03,2.424279460683465004e-03,1.156226033344864845e-03
2.946000000000000085e+01,1.912993937730789185e-01,7.088990211486816406e-01,3.777968138456344604e-02,3.124273195862770081e-02,7.765976712107658386e-03,1.952514797449111938e-02,3.488013986498117447e-03
2.966000000000000014e+01,1.414921693503856659e-02,9.156617522239685059e-01,3.176045790314674377e-02,1.172289438545703888e-02,3.575355978682637215e-03,2.064645104110240936e-02,2.483976539224386215e-03
2.985999999999999943e+01,7.273668423295021057e-03,8.517140150070190430e-01,8.742586523294448853e-02,1.636747270822525024e-02,4.701592959463596344e-03,3.031040728092193604e-02,2.206937177106738091e-03
3.005999999999999872e+01,1.206816546618938446e-02,6.889269948005676270e-01,1.705367565155029297e-01,1.749940589070320129e-02,1.760641299188137054e-02,8.422392606735229492e-02,9.138313122093677521e-03
3.026000000000000156e+01,1.880284585058689117e-02,2.902711629867553711e-01,5.166314840316772461e-01,3.837858885526657104e-02,2.552338317036628723e-02,8.952355384826660156e-02,2.086899429559707642e-02
3.046000000000000085e+01,1.861840672791004181e-02,4.548479616641998291e-01,4.305952787399291992e-01,2.530757896602153778e-02,1.644464582204818726e-02,3.412546589970588684e-02,2.006063796579837799e-02
3.066000000000000014e+01,8.682546019554138184e-02,2.632047832012176514e-01,4.114471375942230225e-01,3.361525014042854309e-02,5.366972833871841431e-02,8.775675296783447266e-02,6.348086148500442505e-02
3.085999999999999943e+01,6.721045076847076416e-02,3.417372107505798340e-01,3.273915946483612061e-01,4.920941218733787537e-02,5.660576000809669495e-02,1.031412929296493530e-01,5.470425635576248169e-02
3.105999999999999872e+01,1.125638112425804138e-01,3.332774341106414795e-01,1.548178791999816895e-01,4.345569387078285217e-02,7.540273666381835938e-02,1.867792755365371704e-01,9.370314329862594604e-02
